generation,best_fitness,mean_fitness,worst_fitness
0,1.3686812909190276,1.3663371265018553,1.3645429129944968
1,1.3686812909190276,1.366562846769031,1.3649131823837535
2,1.3686812909190276,1.3669272336716072,1.365250285125298
3,1.3690631140109284,1.3672044686221125,1.365485400500116
4,1.3693748776154928,1.367432797907361,1.3655717860064773
5,1.3698274261514463,1.3677417831754854,1.3657905624944604
6,1.3701749232306168,1.368259132827198,1.3653438819550767
7,1.3705559495790145,1.3687038503116222,1.3661427572136762
8,1.3708620133292124,1.369190036643293,1.3668461149730378
9,1.371321042105068,1.3695764132483494,1.3666343761406436
10,1.371767278365255,1.3696274454030506,1.3672108735956754
11,1.3721909464843858,1.3701070344645598,1.3679017884403604
12,1.3723939335571687,1.370422139020043,1.3671217647583547
13,1.3725183891644082,1.3708213014587027,1.3685322415404215
14,1.3725713010089056,1.3711884323656927,1.3689624502761768
15,1.3727002700483704,1.371587089241754,1.3696280224458028
16,1.373241503997882,1.371738938629295,1.3686904167379224
17,1.373241503997882,1.371891153587673,1.3681745215743866
18,1.3733081726075353,1.3718449335269325,1.3695452968831627
19,1.3739206905142403,1.3720566636418252,1.37052756078445
20,1.3739206905142403,1.3721485324007794,1.3703072722077836
21,1.3739206905142403,1.37241665222757,1.3699397271201847
22,1.3739206905142403,1.372363717921932,1.3704752302550782
23,1.3739206905142403,1.372618406217509,1.369869639020151
24,1.374187506419557,1.3724835674679818,1.369194895253299
25,1.3743355926602498,1.3727272192937243,1.370715078312114
26,1.3745769325138548,1.3730372672094384,1.3709471013395504
27,1.3745769325138548,1.373201984395704,1.3708217879988296
28,1.3745769325138548,1.3734173743024716,1.3690254817286953
29,1.3754753632785723,1.3736662490499467,1.3711133224609697
30,1.3757445001202164,1.3737762769428545,1.3710560971161476
31,1.375876956707334,1.3739565363585808,1.3718594312222545
32,1.3760340671967493,1.3743305843522742,1.37172556977633
33,1.3760865124453054,1.3745429532499946,1.3725571250623383
34,1.3761317039858023,1.3747165019501233,1.3721903460369254
35,1.3763098593790095,1.374951665792938,1.3718213570309143
36,1.3766512059919525,1.3750460528414594,1.3728369351068395
37,1.3766512059919525,1.375186271815021,1.3713818086928957
38,1.3768059192612627,1.3754041571450584,1.3731040739295903
39,1.3771111211404876,1.3754154996521308,1.37277656331033
40,1.3771111211404876,1.3755316431845321,1.3720382323028932
41,1.377378767260697,1.3758860361339134,1.373720399705004
42,1.3775622079738203,1.3762320705821975,1.3734820131952807
43,1.3776429189370563,1.376365799764808,1.3746945979667096
44,1.3779365417099687,1.3766018356446141,1.3738480534741364
45,1.3779365417099687,1.376751909788687,1.3750881691117869
46,1.3779365417099687,1.3770254580352885,1.375287870016993
47,1.3781451159947742,1.3771391353596345,1.3751424804321786
48,1.378403661571518,1.3770561916002695,1.3743133018057963
49,1.3786515025516402,1.3771264615477332,1.3755436684547235
50,1.3786805655836971,1.377296722171257,1.375147392832542
51,1.3791662643296305,1.3773523314673821,1.3758558164678916
52,1.3791662643296305,1.3776722782850204,1.3760223507893818
53,1.3796238275495334,1.3779058582558803,1.3759409278072283
54,1.3798790133216563,1.3780693841874865,1.3737650929481244
55,1.3798790133216563,1.378464140870671,1.37596752798602
56,1.3798790133216563,1.3787304663945656,1.3765796517866713
57,1.3800512799424784,1.3789899760170519,1.3770322302662545
58,1.380383942591825,1.3790640066613171,1.377902685999683
59,1.380383942591825,1.3791501417253595,1.3769651620260264
60,1.380383942591825,1.3791023163001777,1.3741072007279476
61,1.3807189164927989,1.3793765782538747,1.3780400167189135
62,1.380761361577028,1.3794714291354966,1.3776052753821957
63,1.381059909671946,1.3795426533883537,1.377443873292674
64,1.3810853818792435,1.3799062395747135,1.3777553246574592
65,1.3812588892557935,1.3799266920194353,1.3785849583079612
66,1.3814039121591735,1.3801079612617337,1.3781481993742393
67,1.3814039121591735,1.3801305136795239,1.3754152601341965
68,1.3815152468024767,1.3801548712915175,1.3778953532810756
69,1.3815998008972374,1.3801423639589885,1.3772818629626822
70,1.382483844877908,1.3802281247516843,1.3763947239138978
71,1.382483844877908,1.380436544828808,1.3781194353826953
72,1.382483844877908,1.3807848451465192,1.3780703138775683
73,1.3828392070173865,1.3808831229027567,1.3762664175001855
74,1.3828392070173865,1.3809971678318427,1.3780879692454382
75,1.3828392070173865,1.3812758992953302,1.3778830044951664
76,1.3828392070173865,1.3812466194312045,1.3787112738840648
77,1.3828392070173865,1.3813695224014544,1.376920407190429
78,1.3831278516193146,1.3817089551530761,1.378921561622467
79,1.3840355411353638,1.3818165465373906,1.3788208139462417
80,1.384064382460099,1.3821418254987845,1.3785266926444044
81,1.384064382460099,1.3822263490886408,1.3799331912502641
82,1.3841418794234073,1.3824214489092517,1.3795930474728413
83,1.3843905839809252,1.3829080028244898,1.3806763746955384
84,1.38449846063578,1.3830921923800363,1.3798582883364843
85,1.3845998064145466,1.3830851196965028,1.380951944392826
86,1.3847161044007468,1.3832708342155984,1.380938522872866
87,1.3848578275258285,1.3833636108114251,1.3795443568701797
88,1.3852411266547635,1.3838137676456557,1.3817470576980955
89,1.3852411266547635,1.3839668373219924,1.3825208829295472
90,1.3854251453147877,1.3842069702486293,1.3817648288944808
91,1.3857713313305848,1.3842302873278889,1.3813047174813802
92,1.385878225266318,1.384604719994656,1.3830416666275802
93,1.3861067315211324,1.3848008477648208,1.3817773817397547
94,1.386116253054815,1.3847971321465768,1.3832541961520068
95,1.386116253054815,1.3851429131975874,1.383557917694322
96,1.3861248953735674,1.3852765140466201,1.381985913614514
97,1.3864709503692967,1.3853391966340016,1.3837007860972472
98,1.3864709503692967,1.385104671510884,1.3798184386309582
99,1.3864709503692967,1.3852211931649503,1.3804956582473755
100,1.3868107758191561,1.3849676972021367,1.381661689213006
101,1.3868107758191561,1.3850192600670885,1.3787697675029245
102,1.3868107758191561,1.3852830258497457,1.382413459498212
103,1.3870511429032166,1.3856831642604006,1.3834265031292443
104,1.3871958491952259,1.3858790790498137,1.3822677039816758
105,1.3871958491952259,1.3860055739520059,1.3845485751926492
106,1.387783966700231,1.3862075856981892,1.3832683692739147
107,1.387783966700231,1.386456068081273,1.3845570745476456
108,1.387792786700663,1.386707314297565,1.3848340942549775
109,1.3884057734932291,1.386687748262562,1.3841334142433808
110,1.3889722769396997,1.3867823047240406,1.3835206486836076
111,1.3889722769396997,1.3867869848873189,1.3840600573051671
112,1.3890268678121853,1.3871181641130896,1.3828588398014692
113,1.3890268678121853,1.3871159233011765,1.383821742519963
114,1.3890268678121853,1.3872121389841674,1.3826801305536176
115,1.3893012891995815,1.3875774997373675,1.3837500223542767
116,1.3893012891995815,1.3877984146972882,1.3831014549541485
117,1.3893547557357684,1.3879930063511043,1.3844319481590104
118,1.3893547557357684,1.3881736438407,1.3863324010232554
119,1.389395472367329,1.3883336354766724,1.3863557889227407
120,1.389395472367329,1.3886027705410162,1.386896472256183
121,1.389895377975151,1.3885979557321286,1.3778301097853856
122,1.3901414445420346,1.3887381492538673,1.3846539927636652
123,1.3901414445420346,1.3887798927790962,1.3877982702351346
124,1.3901414445420346,1.3887689214413308,1.3853851095630283
125,1.3901414445420346,1.3885317751585564,1.3860152366930392
126,1.3901414445420346,1.3887156636614353,1.3859943725967447
127,1.3901414445420346,1.3888695192170906,1.38667545730267
128,1.3901704394931982,1.3889642533488888,1.3870162422729682
129,1.390534770519582,1.389250208990035,1.3859890107776518
130,1.3909980194885605,1.3892847734519793,1.3863929972829743
131,1.3912495816114543,1.389250598317597,1.3798338120871119
132,1.3912495816114543,1.3888613770058769,1.384836900240583
133,1.3912495816114543,1.3890214512297407,1.3838277860355233
134,1.3912495816114543,1.3892020849935356,1.3858738740496763
135,1.3912495816114543,1.3894112850934173,1.386277068002544
136,1.3912495816114543,1.3895693062275698,1.3873690616175258
137,1.3912495816114543,1.3896238320890857,1.384942993366198
138,1.391998422264452,1.3896120820063163,1.387546095225198
139,1.391998422264452,1.3897508932496785,1.386266669616978
140,1.391998422264452,1.3897755009896933,1.386703123254115
141,1.391998422264452,1.390177573405534,1.3878890658032688
142,1.3921296135364527,1.3903561099884048,1.3875649103609862
143,1.3921296135364527,1.3906705888819995,1.388773703425938
144,1.3925513724587293,1.3907521137254863,1.3876553621498564
145,1.3925513724587293,1.3905820084187013,1.3873459813861573
146,1.3925513724587293,1.3908077763990778,1.3877389448332023
147,1.3927153832915995,1.390820940479747,1.3855984416076907
148,1.3927153832915995,1.3908677002333871,1.383903029510121
149,1.3929138235497742,1.391027105857934,1.3848990869153253
150,1.3929138235497742,1.3912368842533298,1.3860181946715038
151,1.3929138235497742,1.391513008306709,1.3886758472999359
