generation,best_fitness,mean_fitness,worst_fitness
0,1.3677680079840153,1.3660711860018617,1.3648167601434529
1,1.3679728867514696,1.3665140464636059,1.3646130175784064
2,1.3679728867514696,1.3666485913488549,1.3654533976899792
3,1.3687451043643046,1.3666566194118388,1.3651473597683346
4,1.3687451043643046,1.3669720696985845,1.3655116401968275
5,1.3687451043643046,1.367100360942942,1.365613926698668
6,1.3701035646341426,1.36735297024851,1.3655383297929884
7,1.3701035646341426,1.3671046529860194,1.3654037352341541
8,1.3701098042534123,1.3671371893265054,1.365295174271545
9,1.370679217011082,1.3672960541445989,1.3651716582855646
10,1.3720499655500293,1.3674381612531616,1.3656412242926654
11,1.3722652503557626,1.3684825718969287,1.3657124729717536
12,1.3724461680718056,1.3694449066167937,1.3661107001454615
13,1.3727341041906818,1.370312729605311,1.3663659401731068
14,1.3727408392985807,1.3707802165746974,1.3659423854373758
15,1.3734538246202448,1.3715261746537666,1.368574186310053
16,1.3734538246202448,1.3718763477235059,1.3702482634662165
17,1.3735748261653362,1.3721612935548706,1.3704888303405813
18,1.3740595129730215,1.3727597554260638,1.3705116647127136
19,1.3742066174599101,1.3731047619973453,1.3712632154654794
20,1.3743851593451135,1.3732387193681868,1.3714079127942567
21,1.3743851593451135,1.3733178466755576,1.3714655068270905
22,1.3743851593451135,1.3733412974737653,1.3721943071842315
23,1.374490823609243,1.3735843122833797,1.372351387126906
24,1.374743222800441,1.3737310895770485,1.3719140570052712
25,1.3752704867264962,1.37390591209259,1.372173574754831
26,1.3752704867264962,1.3740383509865526,1.3722994133730815
27,1.3755437282736327,1.3740491708730342,1.3714270786866638
28,1.3759855371381942,1.3742484561409853,1.370738856541581
29,1.3759855371381942,1.3745481936906814,1.372678294018051
30,1.3759855371381942,1.374350995716383,1.3693022284860374
31,1.3759855371381942,1.3743968014831032,1.3704660304877507
32,1.3759855371381942,1.374512115599908,1.3713612108288122
33,1.376936417675145,1.374728546036518,1.3727129901110888
34,1.3772348551246167,1.3750447418248717,1.3727933490396944
35,1.3772348551246167,1.37542044134288,1.3731264485729158
36,1.3772348551246167,1.375660793412314,1.37376740318223
37,1.3783725938946763,1.3759661533318337,1.3737250434223884
38,1.3784492070426597,1.3763407371722434,1.3740690490122893
39,1.3784492070426597,1.3765557191638045,1.3745742562450836
40,1.3788022382250162,1.3767929944431125,1.3728718726732114
41,1.3788022382250162,1.3770578828829747,1.3755507247822047
42,1.3788878154412756,1.3773820754221686,1.3732162429785828
43,1.3789620931213207,1.377558922854005,1.3747557601524394
44,1.3791690819694882,1.3777745847142215,1.3755120651951922
45,1.3794023111464442,1.3777314935215341,1.3736442820202452
46,1.3794023111464442,1.3780108384559175,1.3753449645307083
47,1.3797389325699292,1.3779940524158807,1.3736560809256841
48,1.3797579811329879,1.3779828286663929,1.3743291331720608
49,1.3801660998225709,1.3780626556297801,1.3751418416681391
50,1.3801660998225709,1.3785801117649197,1.3748243317974178
51,1.3801660998225709,1.3784629471609018,1.3751931938963193
52,1.3801660998225709,1.3782343940072566,1.3754553469483348
53,1.3809380754885872,1.3786066230868375,1.3768073976094142
54,1.3809380754885872,1.3790512738738252,1.3764736761342233
55,1.3810172228345967,1.37921168414384,1.3750467804485125
56,1.3810172228345967,1.379499235790757,1.3779698812337322
57,1.3810172228345967,1.3798234377600662,1.377465134038552
58,1.3810172228345967,1.3799931237291303,1.3783663036547316
