generation,best_fitness,mean_fitness,worst_fitness
0,1.001067987342016,0.9997607672195217,0.9983718940014803
1,1.0027906088931369,0.9999702227261992,0.9981447320186252
2,1.0027906088931369,1.0002812142741586,0.9987230078644865
3,1.0030163330321626,1.0003889253063485,0.9988798074075916
4,1.0030163330321626,1.0007016003734466,0.9993277961660488
5,1.0030163330321626,1.000710480236134,0.9992711664188698
6,1.0030400857227395,1.0009330066069315,0.9989866135686539
7,1.0030400857227395,1.0011869435999956,0.999397503286403
8,1.00312035654508,1.0012639219446675,0.9991630324991245
9,1.0038384042981943,1.001358293453738,0.9988685151779004
10,1.0038384042981943,1.00155290965511,0.9991205696383787
11,1.0038384042981943,1.0017154857175818,0.9988147493424749
12,1.0038384042981943,1.0014415835946735,0.9991886529058633
13,1.0038384042981943,1.0015838087072788,0.999827567934641
14,1.0041462186767693,1.0018551892632264,0.9995374504545591
15,1.0043002474676417,1.001977277432733,1.0001251472552237
16,1.0043002474676417,1.0021636289894038,1.0001135877905876
17,1.0044315318450474,1.0022311055005142,0.9993844158786261
18,1.0044315318450474,1.0020917118624617,0.9990915704616343
19,1.0044315318450474,1.0024829310401133,1.0005072875992291
20,1.004611993847897,1.0027682957852817,1.0011874702021846
21,1.0050101288188322,1.0031015245523922,1.0007386208948632
22,1.0053452143963821,1.0035322723342455,1.0009752281624915
23,1.0053452143963821,1.0037418318717393,1.0015047072721417
24,1.0056107285796743,1.0040998921430797,1.0018323535041196
25,1.0056339860128478,1.0042525313749597,1.0014313819312055
26,1.0058146022608085,1.0045218698368104,1.0003416141139905
27,1.0058146022608085,1.004606480183146,1.0025892230885103
28,1.0058146022608085,1.0047489609525613,1.0027005383264582
29,1.0063640002773178,1.0048803487702274,1.0034841352478756
30,1.0065531720401628,1.0052173472083923,1.0040519952515818
31,1.006651656491703,1.0055330653851717,1.0039912689296622
32,1.0067078298691552,1.005651828312741,1.0032497314575264
33,1.0067078298691552,1.0057638712679755,1.0046558078014405
34,1.0070279320414657,1.0059565169993996,1.0027231331962505
35,1.0073198791455429,1.0060381701796128,1.0042361418999437
36,1.0073198791455429,1.0061111259864872,1.0034404832180284
37,1.0079022283922119,1.006161206343741,1.0031122462211322
38,1.0079022283922119,1.006321656423553,1.003286864577528
39,1.0079022283922119,1.0064599346624157,1.0047214638415434
40,1.0079022283922119,1.0065743683503965,1.0046754383673253
