generation,fitness,chromosome
0,0.9993559024700951,"2,2,4,1,0,4,4,0,1,3,0,2,1,0,2,3,3,3,4,1,4,0,4,0,1,1,2,1,1,2,3,4,2,0,2,2,2,0,4,1,3,1,0,2,2,3,2,2,3,3,4,3,2,1,1,4,2,3,4,3,0,2,2,4,0,2,1,1,4,4,1,0,1,4,2,3,4,4,3,0,0,2,1,3,0,0,3,1,0,2,4,3,2,0,0,2,2,4,2,3,2,0,0,4,3,3,3,2,4,2,2,3,0,4,1,2,2,4,2,4,2,2,0,1,4,1,3,3,4,0,1,2,4,4,4,4,3,2,2,1,4,4,4,1,3,2,4,3,2,2,0,0,3,3,3,3,1,1,1,4,4,1,2,0,3,2,3,0,3,1,0,0,4,2,1,4,0,3,0,4,4,1,3,0,0,0,2,3,0,3,4,0,4,3,1,2,1,4,0,4,4,2,1,0,4,1,2,2,1,0,2,1,4,0,2,3,3,3,0,0,1,2,4,3,4,4,2,3,4,1,3,0,2,4,0,0,1,0,2,4,0,0,4,2,4,0,2,4,4,0,0,4,0,4,4,0,4,4,4,4,2,4,3,4,4,0,4,1,0,4,2,1,2,4,4,2,3,4"
1,1.0026888190134318,"2,2,4,3,0,4,4,4,1,0,0,2,4,1,3,3,3,3,4,1,4,4,4,4,1,1,4,1,1,2,3,0,2,0,2,0,2,0,0,1,3,4,0,4,2,3,0,3,2,1,3,3,2,2,4,4,3,4,1,1,3,0,2,1,1,3,1,0,0,2,3,2,3,1,2,2,4,0,1,1,2,3,3,1,4,2,1,4,2,2,2,3,0,3,3,1,2,0,1,3,4,4,1,1,2,2,1,3,1,1,1,2,4,4,4,4,0,3,1,0,0,1,3,3,2,1,0,2,0,4,1,3,4,0,0,4,4,0,4,2,3,4,3,2,1,1,4,2,0,1,3,1,4,2,4,2,1,2,4,3,0,1,4,4,1,2,3,0,0,1,4,2,2,4,4,4,3,3,0,3,3,4,2,4,3,4,1,3,2,1,4,2,4,1,4,2,2,0,3,0,1,2,2,3,0,3,1,0,0,0,3,3,1,1,0,3,3,4,1,2,4,1,0,3,1,4,1,2,2,4,0,4,1,2,3,2,4,4,1,0,4,0,4,1,4,4,0,2,4,2,0,4,1,0,3,4,4,2,3,0,2,4,3,3,4,3,1,1,4,4,3,1,2,3,3,1,4,1"
2,1.0041462186767693,"2,2,4,3,0,4,4,4,1,0,0,2,4,0,3,3,3,3,3,1,4,1,3,4,4,1,4,1,1,3,3,0,2,0,2,3,2,3,0,2,4,4,3,4,1,0,3,0,2,1,3,3,2,2,4,4,3,4,1,1,3,0,2,1,1,3,1,0,4,2,3,2,3,1,0,2,4,1,3,1,2,3,3,1,3,2,1,4,2,2,2,3,0,3,3,1,2,3,1,3,4,4,1,1,2,2,1,3,1,1,1,2,4,4,2,4,3,3,4,1,0,1,3,3,2,1,0,2,0,4,4,3,4,0,0,2,4,0,4,4,3,4,4,2,1,1,4,2,0,1,3,1,4,3,0,1,1,2,4,3,0,1,0,4,1,1,3,0,0,1,4,2,2,4,0,4,3,3,3,3,3,4,2,4,3,4,2,3,2,1,4,2,4,1,4,2,1,3,3,2,1,2,2,2,0,3,3,0,1,0,3,3,1,0,0,3,3,4,2,2,2,1,0,3,1,4,1,3,4,4,0,4,1,0,3,2,4,4,1,0,4,3,0,1,4,4,0,2,1,1,0,4,1,0,3,4,4,4,1,0,2,4,3,4,4,3,1,3,3,4,3,1,4,3,3,1,4,1"
3,1.0053452143963821,"2,2,4,3,0,4,4,4,1,0,0,2,4,0,3,3,3,3,4,1,4,4,4,0,0,1,4,1,1,2,3,0,2,0,2,3,2,0,3,2,4,4,3,4,1,0,3,0,3,1,3,4,2,2,4,4,3,4,3,1,4,0,2,1,1,3,1,0,0,2,3,2,3,1,0,4,1,0,3,1,2,3,3,1,3,2,1,4,2,2,2,1,0,3,3,1,2,3,1,3,4,4,1,1,2,2,1,1,1,1,1,2,0,4,4,4,3,1,4,0,1,1,3,3,2,1,2,2,0,4,4,3,4,0,0,1,4,0,4,4,1,4,4,2,1,4,4,3,1,2,3,1,3,2,3,1,1,2,1,3,3,1,0,4,1,4,3,4,0,1,4,0,2,4,4,1,3,3,3,4,3,4,2,4,4,4,4,1,3,3,4,3,4,1,4,0,2,0,3,3,0,2,2,4,0,3,3,0,0,0,1,3,1,3,0,3,1,4,1,2,1,1,0,3,1,0,1,2,2,4,0,4,3,0,3,4,4,4,1,0,4,0,4,1,4,4,0,2,2,2,1,4,1,3,3,4,4,2,3,4,2,1,3,3,4,3,1,1,4,1,1,1,2,3,3,1,4,1"
4,1.005104107988101,"2,2,4,3,0,4,4,4,1,0,0,2,4,0,3,2,3,3,4,1,4,4,4,0,0,1,4,1,1,2,3,0,2,0,2,3,2,0,3,2,4,4,3,4,1,0,3,0,3,1,3,4,2,2,4,4,3,4,3,1,4,0,2,1,1,3,1,0,0,2,3,2,3,1,0,4,1,0,3,1,2,3,3,1,3,2,1,4,2,2,2,1,0,3,3,1,2,3,1,3,4,4,1,1,2,2,1,1,1,1,1,2,0,4,4,4,3,1,4,0,1,1,3,3,2,1,2,2,0,4,4,3,4,0,0,1,4,0,4,4,1,4,4,2,1,4,4,3,1,2,3,1,3,2,3,1,1,2,1,3,3,1,0,4,1,4,3,4,0,1,4,0,2,4,4,1,3,3,3,4,3,4,2,4,4,2,4,1,3,3,4,3,4,1,4,0,2,0,3,3,0,2,2,4,0,3,3,0,0,0,1,3,1,3,0,3,1,4,1,2,1,1,0,3,1,0,1,2,2,4,0,4,3,0,3,4,4,4,1,0,4,0,4,1,4,4,0,2,2,2,1,4,1,3,3,4,4,2,3,4,2,1,3,3,4,3,1,1,4,1,1,1,2,3,3,1,4,1"
5,1.0067060156790484,"2,2,4,3,0,4,4,4,1,0,0,2,4,0,3,2,3,3,4,1,4,4,4,0,0,1,4,1,1,2,3,0,2,0,2,3,2,0,3,2,4,4,3,4,1,0,3,0,3,1,3,4,2,2,4,4,3,4,3,1,4,0,2,1,3,3,1,0,0,2,3,2,3,1,0,4,1,0,3,1,4,3,3,1,3,2,1,4,2,2,2,1,0,3,3,1,2,3,1,3,4,4,1,1,2,2,1,1,1,1,1,2,0,4,4,4,3,1,4,0,1,1,3,3,2,1,2,2,0,4,4,3,4,0,0,1,4,0,4,4,1,4,4,2,1,4,4,3,1,2,3,1,4,3,4,1,1,2,4,3,0,2,1,4,4,2,3,0,1,1,3,2,4,0,4,4,3,3,0,3,4,4,3,4,3,1,1,4,1,1,4,1,4,1,4,2,0,4,0,0,1,2,2,3,0,0,1,0,1,4,3,4,4,1,4,4,0,4,3,3,0,1,1,0,0,0,3,3,1,3,3,4,1,1,3,3,0,4,1,1,4,0,4,4,4,4,3,2,1,0,0,4,1,3,3,4,3,4,1,0,2,4,3,3,4,3,1,1,3,0,3,1,1,3,3,1,4,1"
6,1.0079022283922119,"2,2,4,3,0,4,4,4,1,0,0,2,4,0,3,2,3,3,4,1,4,4,4,0,0,1,4,1,1,2,3,0,2,0,2,3,2,0,3,2,4,4,3,4,1,0,3,0,3,1,3,4,2,2,4,4,3,4,3,1,4,0,2,1,3,3,1,0,0,2,3,2,3,1,0,4,1,0,3,1,4,3,3,1,3,2,1,4,2,2,2,1,0,3,3,1,2,3,1,3,4,4,1,1,2,2,1,1,1,1,1,2,0,4,4,4,3,1,4,0,1,1,3,3,2,1,2,2,2,4,4,3,4,0,0,1,4,0,4,4,1,4,4,2,1,4,4,3,1,2,3,1,3,2,3,1,1,1,1,3,3,3,0,4,4,2,3,4,4,2,4,0,2,0,4,1,0,3,0,4,3,4,2,2,4,4,4,1,4,1,4,3,2,1,4,1,1,0,3,3,0,2,2,4,0,3,3,0,0,0,4,3,1,3,4,1,2,4,3,3,0,1,1,0,0,0,3,3,1,3,3,4,1,1,3,3,0,4,1,1,4,0,4,4,4,4,3,2,4,0,0,4,1,3,3,4,1,4,1,4,2,4,3,4,4,3,1,1,3,0,3,1,1,3,3,1,4,1"
7,1.0083908379934532,"2,2,4,3,0,4,4,4,1,0,0,2,4,0,3,2,3,3,4,1,4,4,4,0,0,1,4,1,1,2,3,0,2,0,2,3,2,0,3,2,4,4,3,4,1,0,3,0,3,1,3,4,2,2,4,4,3,4,3,1,4,0,2,1,3,3,1,0,0,2,3,2,3,1,0,4,1,0,3,1,4,3,3,1,3,2,1,4,2,2,2,1,0,3,3,1,2,3,1,3,4,4,1,4,2,2,1,1,1,1,1,2,0,4,4,4,3,1,4,0,1,1,3,3,2,1,2,2,2,4,4,3,4,0,0,1,4,0,4,4,1,4,4,2,1,4,4,3,1,2,3,2,3,2,3,1,1,1,1,3,3,3,0,4,4,2,3,4,4,2,4,0,2,0,4,1,0,3,0,3,4,4,3,4,3,1,1,4,1,1,4,1,4,1,4,2,0,4,0,0,1,2,2,3,0,0,1,0,1,4,3,4,4,4,4,4,0,4,3,3,0,1,1,0,0,0,3,3,1,3,3,4,1,1,3,3,0,4,1,1,4,0,3,4,4,4,3,2,1,0,0,4,1,3,3,4,3,4,1,0,0,4,3,3,4,3,1,1,3,0,3,1,1,3,3,1,4,1"
8,1.007965122239959,"2,2,4,3,0,4,4,4,1,0,0,2,4,0,3,2,3,3,4,1,4,4,4,0,0,1,4,1,1,2,3,0,2,0,2,3,2,0,3,2,4,4,3,4,1,0,3,0,3,1,3,4,2,2,4,4,3,4,3,1,4,0,2,1,3,3,1,0,0,2,3,2,3,1,0,4,1,0,3,1,4,3,3,1,3,2,1,4,2,2,2,1,0,3,3,1,2,3,1,3,4,4,1,4,2,2,1,1,1,1,1,2,2,4,4,4,3,1,4,0,1,1,3,3,2,1,2,2,2,4,4,3,4,0,0,1,4,0,4,4,1,4,4,2,1,4,4,3,1,2,3,2,3,2,3,1,1,1,1,3,4,3,0,4,4,2,2,4,4,2,4,0,2,0,4,1,0,3,0,3,4,4,3,4,3,1,1,4,1,1,4,1,4,1,4,2,0,4,0,0,1,2,2,3,0,0,1,0,1,4,3,4,4,4,4,4,0,4,3,3,0,1,1,0,0,0,3,3,1,3,3,4,1,1,0,3,0,4,1,1,4,0,4,4,4,4,3,2,1,0,0,4,1,3,3,4,3,4,1,0,2,4,3,4,4,3,4,1,3,0,3,1,1,3,3,1,4,1"
9,1.0114377908698136,"2,2,4,3,0,4,4,4,2,0,0,2,4,0,3,2,3,3,4,1,4,4,4,0,0,1,4,1,1,2,3,0,2,0,2,3,2,4,3,2,4,4,3,4,1,0,0,0,3,1,3,4,2,2,4,4,3,2,3,1,4,3,2,1,4,3,3,0,0,2,3,2,3,1,4,4,1,2,3,1,4,3,3,1,3,4,1,4,2,2,4,1,4,3,3,1,4,3,3,3,4,4,1,4,2,2,1,1,1,1,3,2,1,4,4,4,3,1,4,0,4,1,3,3,2,1,2,2,0,4,4,3,4,0,0,1,0,0,4,4,1,4,4,2,4,4,4,3,1,1,3,1,3,4,4,4,3,2,4,3,0,2,4,4,1,3,3,3,0,4,2,0,2,0,4,3,3,3,3,3,4,4,3,4,3,1,1,4,0,1,4,1,4,1,4,2,0,4,0,0,1,2,2,3,0,0,1,0,1,4,3,4,4,1,4,4,0,4,3,3,0,1,1,0,3,0,3,3,1,3,3,4,1,1,3,3,0,4,1,1,4,0,4,4,4,4,3,2,1,0,1,4,1,3,3,4,3,2,3,4,2,1,1,3,4,3,1,1,4,1,1,4,1,3,3,3,4,1"
