generation,best_fitness,mean_fitness,worst_fitness
0,1.3676279611082305,1.3663092056108246,1.3649819824310037
1,1.3686724286188425,1.366629234727843,1.3652871030001026
2,1.3688091464222059,1.3668971835038692,1.3653487651637124
3,1.3688091464222059,1.3669727347495075,1.3655056100567071
4,1.369384376772811,1.3672403383188998,1.3658029096784017
5,1.369726016836591,1.3672739557336007,1.3656607286426832
6,1.3701315304322494,1.3676601361954817,1.3654978695441755
7,1.3701315304322494,1.3679020685873382,1.364854229618864
8,1.3707022489363616,1.3681621934825006,1.366238836477605
9,1.37132472290129,1.3687480831188439,1.366397441130816
10,1.3714319287160155,1.3688616942371834,1.36621263483144
11,1.3716587327657401,1.3692763489418829,1.366881142515265
12,1.3730765713107131,1.3700392454062706,1.3671770938298262
13,1.3730765713107131,1.3698255809336677,1.3676023149543834
14,1.3732654701870266,1.3700236195739774,1.3672631155332287
15,1.3732654701870266,1.3699810356534483,1.3673710394957175
16,1.3733111938061038,1.3703234562530608,1.3664037869033514
17,1.3740738186242765,1.370792360703963,1.368519002408966
18,1.3750769171026356,1.3720120077358466,1.367496879233311
19,1.375677142196852,1.3723118561119636,1.368636923819585
20,1.375677142196852,1.3728371584346786,1.3694094980157274
21,1.376247119594658,1.373378238508932,1.3703114370761258
22,1.3764956630913068,1.3740071533047544,1.371194783420168
23,1.3764956630913068,1.3746014504540884,1.3691542480576444
24,1.3764956630913068,1.37501391044861,1.3727583221769815
25,1.377345605953988,1.3754111947321541,1.3726891540633939
26,1.377345605953988,1.3753345600751699,1.3725671960722339
27,1.3775606767654938,1.375888786966294,1.3734434113273013
28,1.3776357846030682,1.3761440516192491,1.373120594579884
29,1.3778411437177966,1.3763624867558746,1.3742388090461348
30,1.378163972876817,1.3768007613945001,1.3753759063598556
31,1.378163972876817,1.3769484140138093,1.3747852997169328
32,1.3787143309305576,1.377082024869878,1.3749105419968914
33,1.3787143309305576,1.3770896680314741,1.375798928179377
34,1.3790306552150793,1.3773622319131493,1.3758351312359833
35,1.379559583244163,1.3776942080812995,1.375899121797657
36,1.379559583244163,1.3779447649892487,1.3764945427339053
37,1.379559583244163,1.378193188097308,1.376540147098069
38,1.3801432714279835,1.3782371126615292,1.3763703360165487
39,1.3801432714279835,1.378558071057341,1.3770046598961527
40,1.3803165290911685,1.3788959270565109,1.3762250722030298
41,1.3803165290911685,1.378970724766983,1.376480184204545
42,1.3807055792035885,1.3791672666509915,1.3773584578632765
43,1.3808375714779495,1.3796246572486432,1.3775239703041136
44,1.3808803251301052,1.379897915935632,1.3775907798752947
45,1.3808803251301052,1.3797258835772126,1.3774504805324943
46,1.3810473157291066,1.3796988249542996,1.375299969840638
47,1.3814468306539966,1.3797948869749723,1.3780137572643814
48,1.3814468306539966,1.3798406639016016,1.3783271394771661
49,1.3814468306539966,1.3800095936221948,1.3780147041733812
50,1.3814468306539966,1.3798428066905857,1.3764040887955733
51,1.3816603210295375,1.3799905109819934,1.3773304147168743
52,1.381827983911933,1.3802050045150633,1.3749657592944466
53,1.3820475462893285,1.3802372117261033,1.3676568238687308
54,1.3821190240370278,1.3805001397726573,1.3760624616279455
55,1.3821190240370278,1.3808958375482383,1.3772417743185081
56,1.3823396281494504,1.3808049366987976,1.378747035496397
57,1.3823396281494504,1.3808367677121876,1.3785518671777237
58,1.3823396281494504,1.3810827476489471,1.378585337934923
59,1.3824640701220827,1.381319991474827,1.379156341844516
60,1.382814061506045,1.3814799798412525,1.3789721794980498
61,1.3839855616273442,1.3816898083499003,1.3800055838009286
62,1.3840078843752863,1.3817575310865395,1.37914232448329
63,1.3843780110661181,1.381845685193002,1.3782254970466075
64,1.3846170923451988,1.3821769440081997,1.3786116621861908
65,1.3846170923451988,1.3824011335219972,1.3754951646507403
66,1.3849631405584175,1.3824200201851458,1.3796163960075427
67,1.3849631405584175,1.3828509913141738,1.3801619766306745
68,1.3854526059519434,1.3833330090139933,1.381108468255576
69,1.3854526059519434,1.383941725979626,1.3817115435788503
70,1.3856054533221596,1.3844656085845373,1.3820893227395674
71,1.3856054533221596,1.3847071603669698,1.3827682592408337
72,1.3856132917454926,1.3849691935317983,1.3831007168627254
73,1.3863923135048448,1.385029627522434,1.3832739471433757
74,1.3863923135048448,1.3850389605230198,1.3820756119533326
75,1.3863923135048448,1.3850703576028718,1.3826483448256786
76,1.3866224545590478,1.385119801269196,1.382524197253383
77,1.387215426426927,1.3851904500876184,1.3795795325676135
78,1.387215426426927,1.3854966040699173,1.3829694484530133
79,1.387215426426927,1.3856256733998804,1.3818768356923543
80,1.387215426426927,1.385721994373669,1.3836165749710678
81,1.387215426426927,1.3858483623710287,1.3840957831072993
82,1.387215426426927,1.3858661923974416,1.3842095556685743
83,1.387215426426927,1.3861907054563085,1.3845466503691566
84,1.387215426426927,1.386372713301509,1.3846345455039186
85,1.3874698708001,1.3865762831430097,1.3850858345439399
86,1.3875761122423467,1.386677527952608,1.385328972912213
87,1.387667568193314,1.3867095035731258,1.3852525671447575
88,1.3877709459268026,1.3865781205754377,1.3836028277559598
89,1.3881909769760397,1.3865543631250608,1.3842710842942114
90,1.3881909769760397,1.3865763448626214,1.3838835041342807
91,1.3884491798684533,1.3866747594963442,1.3843885460404386
92,1.3893037195016957,1.3869322564339255,1.3842844695865695
93,1.3893037195016957,1.387372279655146,1.3854519570365635
94,1.3893037195016957,1.3875909191835027,1.385202891707944
95,1.3893037195016957,1.387648756714931,1.3855379010325715
96,1.3894482789332014,1.3878031062789988,1.3855952768656457
97,1.3894556120917725,1.3879781541761549,1.3848834411327537
98,1.3895710806158996,1.388318603505504,1.3864012385234439
99,1.389763371000415,1.3885110489619819,1.3860868272694111
100,1.3897807249283156,1.3885486845195387,1.3840504081764486
101,1.3897807249283156,1.388513045203475,1.3867574168971895
102,1.3897807249283156,1.388846075556676,1.3865005576418017
103,1.3901073457468887,1.3888273920712433,1.3853257063953741
104,1.3901073457468887,1.3888491517825654,1.3867363611217176
105,1.3902532239478862,1.3888412429838142,1.385283034143231
106,1.3902532239478862,1.388989519720488,1.3866682870653089
107,1.3902532239478862,1.3889887117653956,1.387354748035561
108,1.3904141342533034,1.3890041423318886,1.3865522403744
109,1.3904141342533034,1.3891703242145124,1.3874058455944522
110,1.3904141342533034,1.3895612050735076,1.387106799422563
111,1.3906066216426778,1.389660969655056,1.3883680832428091
112,1.3906066216426778,1.3897750048537372,1.3882179521051194
113,1.3907391907834825,1.389817735777887,1.3878269606401727
114,1.3909571325083108,1.389934578823186,1.3885895873259113
115,1.3909571325083108,1.3899346647985313,1.3876116465309256
116,1.3911738995413498,1.389953723314229,1.383972596261187
117,1.3915834290366422,1.3899220048327685,1.3876191900151287
118,1.3915834290366422,1.390131469938685,1.3882449290506944
119,1.3916409586814764,1.3902509605785074,1.3880767114276484
120,1.3916409586814764,1.3903716100654062,1.3868134306801063
121,1.3917190353035978,1.3905573843914076,1.3886705799914574
122,1.3917952050886313,1.390756860200078,1.3890221649443963
123,1.3922347253710299,1.3907344631614666,1.3875661864154236
124,1.3922347253710299,1.3908561785485398,1.388897874607172
125,1.3922347253710299,1.3909982490090014,1.3894095349429079
126,1.3922347253710299,1.3912305741422424,1.389208336999186
127,1.3922347253710299,1.3912825313452202,1.3890659352254746
128,1.3928362341191034,1.3911020345382121,1.3850895741828237
129,1.3928362341191034,1.3910807604907633,1.3883977844750308
130,1.3935374337463504,1.391308673087935,1.3890537789950574
131,1.3935374337463504,1.3917359535295417,1.389177030459911
132,1.3935374337463504,1.3918669472664889,1.389883283402507
133,1.3936280463961805,1.3921752654321708,1.390280630065422
134,1.3936280463961805,1.3925011629385216,1.3901953598130035
135,1.3940373351995605,1.3927294445358809,1.3898536417462148
136,1.3940373351995605,1.3928126803332583,1.3900645144015227
137,1.3940373351995605,1.392790058991364,1.3906116706120886
138,1.3941309212278423,1.393013537200444,1.3900826641693
139,1.3942167809940236,1.3929879073708096,1.3887866594398193
140,1.39439885314958,1.392984599839289,1.3889897818252426
141,1.39439885314958,1.3928995694936375,1.3905554992724127
142,1.39439885314958,1.3930272227090414,1.391136161788405
143,1.39439885314958,1.393261741602628,1.3911639329139975
144,1.3945393274399667,1.3932597450579336,1.3885649296589349
145,1.3945393274399667,1.3933230966027599,1.39087586200455
146,1.3945393274399667,1.3932939455101698,1.3903371812571113
147,1.3945393274399667,1.3932792651398587,1.3903836657895334
148,1.3946492842727518,1.3932463177580505,1.3902449713863347
149,1.3949047180127354,1.3932022719312513,1.388408031119901
150,1.3949047180127354,1.39310024312971,1.387582324042025
151,1.3949047180127354,1.3931802141240512,1.388195847386463
152,1.3949293705424388,1.393219822100608,1.3884055710087333
153,1.3949293705424388,1.3931198620503622,1.389109016405681
154,1.3951619178915733,1.3934221567277938,1.3909057613873623
155,1.3951619178915733,1.393825797251067,1.3911733706593827
156,1.3951619178915733,1.3938991349811891,1.3914217692177548
157,1.3954778458260533,1.394324069880756,1.3923630225377257
158,1.3954778458260533,1.394318810281101,1.3923397959388357
159,1.3954778458260533,1.3942907373473716,1.3890044696935793
160,1.3954778458260533,1.3940866246601615,1.3908392842024946
161,1.395956210440292,1.3944297592831563,1.3928333849141143
162,1.395956210440292,1.394448325109736,1.3918476537515942
163,1.395956210440292,1.3944238699977438,1.3911352535400574
164,1.3961187423575117,1.3944681937813244,1.3890356518199736
165,1.3961187423575117,1.3945654083543106,1.3920851998526889
166,1.3961187423575117,1.3946443745543753,1.3923484774805313
167,1.39640000540202,1.3945172396471963,1.3924546079006415
168,1.39640000540202,1.3947680873464825,1.3892224975490872
169,1.39640000540202,1.3943216714188642,1.3876077352827756
170,1.3966913874172566,1.3948930063579368,1.3921886975647362
171,1.3971952674745802,1.3954414006945262,1.391629028383624
172,1.3971952674745802,1.3956675745001952,1.3933935586522128
173,1.3974144703351339,1.3959320862562756,1.3932203159149048
174,1.3974192432545265,1.3961297595279996,1.3938647264168147
175,1.3974249823085203,1.3960647139862785,1.3932410980122423
176,1.3974249823085203,1.3958946111600694,1.3915128817044928
177,1.397532098221888,1.3956879556805248,1.3910764566198532
178,1.397532098221888,1.3957660095035456,1.39282276489977
179,1.397532098221888,1.3958416379538323,1.3906058217749444
180,1.397532098221888,1.3960750147742589,1.3940967779682694
181,1.3975546554801812,1.3960036726788199,1.3916478010783855
182,1.397673340548903,1.396479911115505,1.3863120215212612
183,1.397673340548903,1.3965280740823796,1.3942475390703557
184,1.3977153124154593,1.3970214690945735,1.3951742975539194
185,1.3977637123239837,1.3972381507630198,1.3961291148090273
186,1.3977637123239837,1.397341007983765,1.3960854232865598
187,1.3977999124949012,1.3971708778857574,1.3953011321057314
188,1.3977999124949012,1.3970281636812578,1.3933937352792674
189,1.3978325792044402,1.396929564810637,1.3946401379614914
190,1.3978325792044402,1.3967992008841967,1.394186614842334
191,1.3979803358084397,1.3966561482470454,1.3923050892191173
192,1.3979803358084397,1.3966465723880628,1.3941180750160718
193,1.3981435855912476,1.3966313180074466,1.3924301486153612
194,1.3985047483488764,1.396947415650533,1.395023642708637
195,1.3985047483488764,1.3970014985283326,1.3938917397649746
196,1.3986058351747657,1.3968363164740665,1.3917475117546665
197,1.3986058351747657,1.3968868322162913,1.3941135636043458
198,1.3986925041391012,1.397284886966532,1.3950056229976202
199,1.3990898109333931,1.397636405794411,1.3928825505680922
200,1.3990898109333931,1.397725548222264,1.3958605179042927
201,1.3990898109333931,1.3979544955544752,1.3962013190142524
202,1.399322950845821,1.3981371887285474,1.3969356417365453
203,1.3993397591062537,1.398382025434059,1.3959258695581354
204,1.3994962327684777,1.3983862663230184,1.396363708377111
205,1.3994962327684777,1.398373783161374,1.3908146702570314
206,1.3997852106114064,1.3982873438797276,1.3962508854268398
207,1.3997852106114064,1.3984740217938059,1.3956011778871593
208,1.4000274569269566,1.3986044294471973,1.3923556869121967
209,1.4000274569269566,1.3985398889424168,1.394057989945083
210,1.4000274569269566,1.3988373612272318,1.396501907563893
211,1.4003959741991356,1.3988781725449784,1.395623963747114
212,1.4003959741991356,1.3989382706821252,1.394506999260712
213,1.4003959741991356,1.398878444568942,1.3956391197981766
214,1.4004247434479413,1.3987213041213316,1.3947854826994366
215,1.4004247434479413,1.398568780859248,1.3922179880011532
216,1.4004977270939016,1.3989660537677966,1.395730700043562
217,1.4005309124106013,1.3993274849248152,1.3938568313013813
218,1.4005309124106013,1.3995039114931864,1.3968736608214558
219,1.4005309124106013,1.3995606691165734,1.3964485958646795
220,1.4010034101792121,1.399956146759645,1.3985058929169871
221,1.4010034101792121,1.4001870738920514,1.398622124995257
222,1.4010034101792121,1.4002267949797078,1.3985923052556248
223,1.4010034101792121,1.400066857966666,1.3985115899324514
