generation,best_fitness,mean_fitness,worst_fitness
0,1.001087936019145,0.9999292689342532,0.9991644457666428
1,1.0018064058599263,1.0000604506949566,0.9991652131010818
2,1.0027703844248745,1.0001659807477385,0.9988846587690211
3,1.0027703844248745,1.0003504498141647,0.9994104594037205
4,1.0027703844248745,1.000358535256755,0.9994147904120079
5,1.0027703844248745,1.0006731067993662,0.9990436152320051
6,1.0027703844248745,1.0008619748078573,0.9992005591304817
7,1.0031598417395429,1.001162009523801,0.9996275524235498
8,1.0032853899481367,1.0014892414611822,0.9995804148026847
9,1.00372500814457,1.0012603769071875,0.9994164129550902
10,1.00387805910638,1.0015672901160517,0.9992994325927025
11,1.004232824719794,1.0019828668009954,0.999572602104647
12,1.004752189764064,1.002428776656795,1.000375120233636
13,1.0047600788356927,1.0030324941661481,1.0009260757037315
14,1.0065303205853726,1.0034194968795567,1.001302640277811
15,1.0065303205853726,1.003780527245091,1.0014707564419765
16,1.0065303205853726,1.0038997485962242,1.001895460212008
17,1.0077504093647764,1.0041779818904417,1.0001401087472732
18,1.0077504093647764,1.0043669086859162,1.0005101676711865
19,1.008558394683499,1.0049314451471278,1.0005582396012036
20,1.0087772114610802,1.005140952480023,1.0024612461442988
21,1.0087772114610802,1.0057856577406332,1.002440323904489
22,1.0094278197819015,1.006366646366986,1.0039510397511542
23,1.0094564601048446,1.0071143620411385,1.0047325025460405
24,1.011805975055596,1.007737675110564,1.0030575387935716
25,1.011805975055596,1.0082879395555258,1.0044553744474571
26,1.0126379526184754,1.008135464266755,1.0043808320419205
27,1.0126379526184754,1.0084444820760257,1.0032396996891007
28,1.0129939032728164,1.0093021381484026,1.004434432020945
29,1.0130561720623397,1.0100475707533618,1.0062956874511593
30,1.0145674956155988,1.0111392489358506,1.0071700683700042
31,1.0145674956155988,1.0121003678217784,1.0085624685171912
32,1.0145674956155988,1.0122072499249652,1.0087191404603506
33,1.0145674956155988,1.0123356794580751,1.008251057500871
34,1.0145674956155988,1.0126957106265306,1.0090227346822909
35,1.0151708567492195,1.0131663413128071,1.0106930939941883
36,1.0151708567492195,1.0135464441590853,1.0082628187205147
37,1.0155799031866788,1.013694973712798,1.0103523488532906
38,1.0165015581580186,1.0142077326394514,1.0123512968017003
39,1.0165015581580186,1.0145999201848825,1.0106634191483552
40,1.0168749791112814,1.0147002256951847,1.0117580444134036
41,1.0168749791112814,1.0150240983121592,1.0126269498045646
42,1.0170831709262944,1.0155691652217194,1.0126634379015282
43,1.018345087851961,1.0158700252414712,1.013920793038853
44,1.018345087851961,1.0162132964063988,1.0138213585740008
45,1.0188994920011443,1.0166153028127918,1.014669064723772
46,1.0188994920011443,1.0171522738574965,1.0139421216185673
47,1.0195566899952695,1.0174771666998554,1.013232363369903
48,1.0195566899952695,1.0177248437366089,1.0136429897467183
49,1.0199534621554123,1.0176719381238224,1.0143590114891579
50,1.020343227552368,1.0175833244596992,1.0141431220834392
51,1.0211388987085668,1.0180374974461508,1.0141438568360215
52,1.021281491779782,1.018510864067636,1.0148116137882337
53,1.021353473670679,1.0189315290322276,1.0157869759311577
54,1.021753696443538,1.0194146622951137,1.0131045491057042
55,1.021753696443538,1.0198919676622047,1.0155304550655897
56,1.022190899587522,1.0202502252438062,1.0178713721598167
57,1.0236696979483493,1.0205330763867646,1.0162593830790612
58,1.0236696979483493,1.0208123298212564,1.017162359704494
59,1.0236696979483493,1.0204526004551893,1.0126371097501907
60,1.023755034700495,1.0209523496316883,1.017163041448758
61,1.0240281656270995,1.0214053912270138,1.0173997756116355
62,1.0248784831634654,1.0217708362431437,1.017977914644526
63,1.0257932131043739,1.0223455476207193,1.018309081833753
64,1.0262722454411044,1.0226716943621463,1.019233484445014
65,1.0270650701539057,1.0229799994834357,1.018522582759803
66,1.0270650701539057,1.023755134301544,1.0188889029891257
67,1.028262678356727,1.0245424233117895,1.020442395736636
68,1.028333838201984,1.0249143660107467,1.0199215862629123
69,1.028333838201984,1.0255966403405947,1.0197362135224948
70,1.028333838201984,1.025670405390174,1.0198851362948058
71,1.0285565207325917,1.0261624140157617,1.020551805128664
72,1.0291212693863327,1.026492786117586,1.01673725531501
73,1.0291212693863327,1.0267106302190558,1.0234627080467682
74,1.029548400282644,1.026596758079824,1.0187589773439427
75,1.0302106338278998,1.0265489608805467,1.0209797284230278
76,1.0302106338278998,1.0271378262176574,1.0210886785772786
77,1.0303173618514019,1.0275755653151932,1.023216005036858
78,1.0303173618514019,1.0280485456276025,1.0231756413973132
79,1.0303173618514019,1.0284431609696996,1.0249896205063977
80,1.0309051303590078,1.0286267645066032,1.024468860704896
81,1.0316598093373073,1.0288317836877534,1.0255168855722827
82,1.0316598093373073,1.0290334806709445,1.0250110981576577
83,1.0319287030475208,1.0290965180743714,1.023618961109476
84,1.0325852049681898,1.0293126594324626,1.0250578981670355
85,1.0325852049681898,1.0292628423018841,1.0204947710012136
86,1.0325852049681898,1.029101450797821,1.0221833881830729
87,1.0335730074262637,1.0297326394641686,1.0230732920066576
88,1.0335730074262637,1.0298421596903802,1.0237348982433552
89,1.0335730074262637,1.029752672498847,1.022904326512034
90,1.0342460846697166,1.0306794433147877,1.0234688981049558
91,1.0342460846697166,1.0310645390985744,1.0258037717882673
92,1.0342460846697166,1.0315790872900439,1.0276311497180708
93,1.0342460846697166,1.031948719347008,1.027351077967103
94,1.0343932827893028,1.0322390294333603,1.027302743781891
95,1.0346605948036645,1.0319185846319643,1.0211227111098067
96,1.0346605948036645,1.0312027443836143,1.022648775853118
97,1.0346605948036645,1.0307980390957108,1.0195584735444263
98,1.0346605948036645,1.0313420529071684,1.0245157181679234
99,1.0346605948036645,1.0319244628394921,1.0273519003721479
100,1.0346605948036645,1.032486746844213,1.0288785368290965
101,1.0349624732710534,1.0324867345700182,1.028901539076481
102,1.03518554778443,1.0332048563789895,1.0283812481990005
103,1.0353788705671694,1.0331730266711936,1.029538439210007
104,1.0353788705671694,1.0330851169807969,1.029253656086306
105,1.0353788705671694,1.0329568093456338,1.0227376362542528
106,1.0353788705671694,1.0326149016557573,1.028091830439847
107,1.0360270886003846,1.033313572942091,1.0262933801834846
108,1.0360270886003846,1.032987405488756,1.0286834869624824
109,1.0360270886003846,1.033392156782156,1.03032043034709
110,1.0360270886003846,1.033487168527558,1.0253259645932105
111,1.036368089069005,1.0336418932555789,1.0304722130937778
112,1.0367150602019497,1.0341044678243065,1.0278753358853183
113,1.0367150602019497,1.0339080736846258,1.0304139579391207
114,1.0367150602019497,1.0337321553983265,1.0278993514396682
115,1.0367150602019497,1.033907655366971,1.0284796730314198
116,1.0370068988391956,1.0347785849935207,1.0314852595718507
117,1.0378910949133813,1.034987621388633,1.0319617054914514
118,1.037941155565815,1.035150066569987,1.0312421627248387
119,1.037941155565815,1.0354707827414742,1.028687410525937
120,1.0387418351678521,1.035836292211595,1.0325828820808438
121,1.0387418351678521,1.0358361042133903,1.031790450260033
122,1.0387418351678521,1.0355784233502008,1.0291293737660303
123,1.039550306140381,1.03557127065744,1.0309453185582576
124,1.039550306140381,1.0353460284010036,1.0290304277977371
125,1.0396021314269714,1.03600089605875,1.0322112764247942
126,1.0396021314269714,1.0361839135464095,1.0304882301394775
127,1.0396021314269714,1.0365524723913495,1.0323265760808042
128,1.0403903188147403,1.0373138506049573,1.0314255458754755
129,1.0403903188147403,1.037374105894344,1.030594084245769
130,1.0416523979454455,1.0375918420398624,1.0292464219462323
131,1.0416523979454455,1.0379358292225824,1.0311025428165865
132,1.0428148092411855,1.0381310841275442,1.0335879069968663
133,1.0428148092411855,1.0385001443512603,1.034058973307514
134,1.0428148092411855,1.0393673415035358,1.0297560060966504
135,1.0428148092411855,1.0389058295816322,1.0161851683914078
136,1.0428148092411855,1.0390420558660636,1.0256911038816254
137,1.0428148092411855,1.0387878073553993,1.033015263902179
138,1.0433935514456687,1.0395425088586594,1.0344137002808518
139,1.0433935514456687,1.0395380451105778,1.0291013242264708
140,1.0433935514456687,1.0393838653338685,1.0256406229619057
141,1.0433935514456687,1.039561819639891,1.0296284547591088
142,1.0439394079585105,1.039400844754558,1.0299184139887128
143,1.0448395084687583,1.040193432450929,1.0314190607411624
144,1.0458699343425066,1.0406000689448056,1.0339508946879805
145,1.0458831360395768,1.0416717559693929,1.0374718728326895
146,1.046964281620335,1.042487384312742,1.0375678475320136
147,1.0472924990155623,1.042915214690179,1.0376442218806643
148,1.0484285852443715,1.0429072024598882,1.0357239864371377
149,1.0484285852443715,1.0427722797578989,1.0330818979060905
150,1.0484285852443715,1.0431077352040705,1.0379593526746698
151,1.0490695630140654,1.0422106683644774,1.0347324169061092
152,1.0490695630140654,1.043357501654575,1.0342398736417726
153,1.0490695630140654,1.0447189210742045,1.0341523728302615
154,1.0500415806899934,1.0448906881599853,1.0336612159457594
155,1.0500415806899934,1.0452641090260333,1.0378763677408496
156,1.0500415806899934,1.0448084099321713,1.0357506043665166
157,1.0500415806899934,1.0457916116880441,1.0354133247211048
158,1.0504175338241584,1.045398919783694,1.0342263469587407
159,1.0504558060550249,1.0451513135495687,1.0304180217939456
160,1.0520562518307415,1.0464861190437995,1.038908108002349
161,1.0520562518307415,1.0474142212583093,1.0411248233501502
162,1.0520562518307415,1.0473931167260913,1.0373867770894944
163,1.0520562518307415,1.046998986086112,1.0294999095696449
164,1.0520562518307415,1.0468361178988956,1.0364327760406404
165,1.0527024703458026,1.0476154592746605,1.039461782792602
166,1.0529412178324755,1.0481775776297806,1.0379500101098884
167,1.0529412178324755,1.049432005977573,1.0427152877457233
168,1.0529412178324755,1.0501684754522171,1.0421039395767902
169,1.0529412178324755,1.0511165551454738,1.045892064571282
170,1.0529412178324755,1.0511535869664,1.0487508592663148
171,1.0534481739062906,1.0513983207158253,1.0479870826325195
172,1.0534481739062906,1.0513123557634885,1.044320159418699
173,1.0534481739062906,1.0512748743658098,1.0469135443471091
174,1.0534481739062906,1.0512452929259957,1.0470213331963485
175,1.0534607964931777,1.0514475974816018,1.0476484867123073
176,1.0534607964931777,1.0516805226851875,1.0480383139913627
177,1.0536783015102553,1.0518403080501877,1.0427285748120825
178,1.0540061859097856,1.0513475673885968,1.0340100818273312
179,1.0540061859097856,1.0511404826344022,1.0433084597997988
180,1.0542314203165346,1.0517369884263568,1.0413270585962264
181,1.0542314203165346,1.0518234836587863,1.0471569635764806
182,1.0542314203165346,1.0520394229780337,1.0465752952792302
183,1.0542314203165346,1.05215863276465,1.0436148320305698
184,1.0544207441915108,1.0518569807713603,1.0473139204689035
185,1.0544207441915108,1.0519206439038968,1.042058265798988
186,1.0544207441915108,1.0516372966927319,1.0422600880846336
187,1.0544207441915108,1.0524722537492313,1.048233187806089
188,1.0544207441915108,1.0528185360384632,1.0477275838414521
189,1.0544207441915108,1.053347888650587,1.0505410998574929
190,1.0547655349987333,1.0533081804339264,1.0451655114599703
191,1.0547655349987333,1.0532810173394838,1.0496330415135569
192,1.0547655349987333,1.0535215250524208,1.0495527581873667
193,1.055301014000941,1.0534928154791745,1.0483743953480318
194,1.055301014000941,1.0532662119634926,1.0424085914413812
195,1.055301014000941,1.0531122954228964,1.045037470522724
196,1.055301014000941,1.0526680299869664,1.0418346089847028
197,1.056920351219141,1.0530601592392879,1.048849044157576
198,1.056920351219141,1.0526301180510511,1.0420532242548526
199,1.056920351219141,1.0520661618917655,1.0442640675578496
200,1.056920351219141,1.0521941477273542,1.043872404117588
201,1.056920351219141,1.0521082509873023,1.0407746178200474
202,1.056958686381875,1.0534147564773129,1.0466515321791403
203,1.0576833297492387,1.0540692621298116,1.0492264908885636
204,1.0576833297492387,1.054185167205753,1.048882043473865
205,1.0582178190836333,1.055035415079645,1.049707515102169
206,1.0582178190836333,1.055079478521134,1.050986039342218
207,1.0582178190836333,1.0548569729290893,1.0463922358867441
208,1.0582178190836333,1.0548795202663928,1.0498908409056311
209,1.0582178190836333,1.0545806765829235,1.0441538566971218
210,1.0582178190836333,1.0530727921875502,1.0337149081824037
211,1.0582178190836333,1.0521780834201158,1.0146445364945322
212,1.0582178190836333,1.0511720105450681,1.0382011609672706
213,1.0582178190836333,1.0510188810434244,1.035072150445039
214,1.0582178190836333,1.05141280140484,1.039605944406636
215,1.0582178190836333,1.0522863108144693,1.0379217266899832
216,1.0582178190836333,1.052992125465305,1.042511238148455
217,1.0582178190836333,1.0541620611715847,1.043856550661854
218,1.0585199197401045,1.0554360679843477,1.0461491847222464
219,1.0585199197401045,1.0560959457502284,1.0489192862320427
220,1.0585199197401045,1.0558380701445476,1.0487282301696044
221,1.0585199197401045,1.0561508466585596,1.0536115867956983
222,1.0585199197401045,1.0558532093502613,1.0438207617805908
223,1.0585199197401045,1.0556671892812826,1.0433693856021604
224,1.0585245536974783,1.0555403215070296,1.0459666976490931
225,1.0585245536974783,1.0545284019676664,1.0432521525012866
226,1.0585245536974783,1.0542052203154548,1.0438849012160711
227,1.0585245536974783,1.0534407979459455,1.042680282154365
228,1.0585245536974783,1.052796766226893,1.031358511196788
229,1.0585245536974783,1.0530215593767875,1.0271690522534416
230,1.0585245536974783,1.0525360860779354,1.0394350849451408
231,1.059088042512936,1.053952264641201,1.0414592845123276
232,1.059088042512936,1.0543367544261222,1.044465142498563
233,1.059088042512936,1.0548928212455062,1.0425924035016205
234,1.059088042512936,1.054673604982272,1.0320809888560007
235,1.059263704180029,1.0551087652723887,1.0449373360542515
236,1.059263704180029,1.0555144705160993,1.0453107339375154
237,1.059263704180029,1.0558878045602702,1.0491198395022332
238,1.059263704180029,1.056172707242428,1.0494103343668975
239,1.059263704180029,1.0565468151340334,1.0490102164433726
240,1.059263704180029,1.0569074713003446,1.0517461979953173
241,1.0595095268736392,1.0573049079928718,1.0524119447546392
242,1.0595095268736392,1.0568389928469042,1.0520631028443432
243,1.0595095268736392,1.0573361651088253,1.0539503376479584
244,1.0595095268736392,1.0574168710107705,1.053257319760459
245,1.0596947008982278,1.0573696710965308,1.0524778082060045
246,1.0597031393145662,1.0573618461462748,1.0486702562423884
247,1.0597031393145662,1.0573582547406566,1.0536392917848598
248,1.0597031393145662,1.0571250200289717,1.047109418117696
249,1.0598793149396004,1.0563858323523574,1.04684629903922
250,1.0598793149396004,1.0556361956685718,1.0385546488896917
251,1.0599978917039605,1.056394064169781,1.0492631860089958
252,1.0599978917039605,1.0561916224527557,1.0468129674111188
253,1.0599978917039605,1.0567965177775995,1.0428887366485036
254,1.0599978917039605,1.0579125506856168,1.051628162812813
255,1.0599978917039605,1.0578985417857993,1.051848699266185
256,1.0599978917039605,1.0584347613084992,1.0534665985841798
257,1.0599978917039605,1.0575798222280468,1.050909483238093
258,1.0599978917039605,1.0577523554291393,1.0441411357802428
259,1.0602112719874657,1.0583554477546722,1.054424205426818
260,1.0602112719874657,1.0583585135316929,1.0524671680062512
261,1.060419252477124,1.0583116352380924,1.053977251447615
262,1.0611104994241438,1.0585159114502194,1.0493125845227964
263,1.0611104994241438,1.0589936955694452,1.0546339416047368
264,1.0611104994241438,1.058681557401361,1.0520612744811473
265,1.0611800608483282,1.0584093987689323,1.0508071207496537
266,1.0611800608483282,1.058050609130555,1.0501033039623753
267,1.0615583694731465,1.0581290813234632,1.0490234203361322
268,1.0615583694731465,1.0578624506753365,1.042634227620303
269,1.0615583694731465,1.0579849562225068,1.052999494820823
270,1.0619284195606287,1.0589325816231763,1.0539842470484169
271,1.0619284195606287,1.0594483336211409,1.055723075826794
272,1.0621677913431486,1.060002801131852,1.052437169085575
273,1.0621677913431486,1.059783755380103,1.0524929239447398
274,1.0621677913431486,1.0601187881345657,1.0550929687046273
275,1.0623296041800467,1.060263606455142,1.056362882001976
276,1.0626778400500245,1.0603758063588007,1.0462043436806188
277,1.0626778400500245,1.0606580881498153,1.053319319109181
278,1.0626778400500245,1.0606637558733176,1.0557183783972162
279,1.0627567568615752,1.061012513431859,1.0576379346790072
280,1.06310631598859,1.0608601479049278,1.0572327799042043
281,1.063466847264917,1.0605452726365352,1.0561662104469347
282,1.063684701453328,1.060943454612519,1.0567607793057714
283,1.0638590587750238,1.0613146226911785,1.0576138945793898
