generation,best_fitness,mean_fitness,worst_fitness
0,0.3576797378237161,0.31979771778907845,0.24172960873723376
1,0.3627553538583886,0.33502373451272405,0.2938327429895808
2,0.3627553538583886,0.3276349728842865,0.23828349292032744
3,0.3627553538583886,0.33269220288741885,0.21897657731652712
4,0.36492485949392983,0.33460045259475535,0.24806570704098432
5,0.36492485949392983,0.33546177889482515,0.23929624032622257
6,0.36492485949392983,0.33765163494389805,0.27332967756328636
7,0.36492485949392983,0.3422133730334199,0.29826038319443315
8,0.36562971992766263,0.3371934734445376,0.2334309159628358
9,0.36562971992766263,0.33733486316501,0.25718878395161987
10,0.36562971992766263,0.34154785747466254,0.2819004786465454
11,0.36562971992766263,0.3453400102377999,0.3018412537469177
12,0.36562971992766263,0.33969570780343866,0.24761143677938732
13,0.36562971992766263,0.34157904507945713,0.26793617161329275
14,0.36562971992766263,0.34508473597085015,0.29675684603829705
15,0.36562971992766263,0.3477209636335607,0.3216344219164863
16,0.36562971992766263,0.3439512564799969,0.294289463370674
17,0.366031409971344,0.34786925876939756,0.2917668599046528
18,0.366031409971344,0.3482694549947947,0.2602039584200243
19,0.366031409971344,0.3467276686003144,0.2919872173612412
20,0.366031409971344,0.347659105904036,0.3024467398097572
21,0.366031409971344,0.35645150034818046,0.3357077258931322
22,0.36612115022252406,0.3558844801894315,0.31674595215944035
23,0.36612115022252406,0.35673802258323484,0.3242405291521592
24,0.36612115022252406,0.35742225026960756,0.2971884390332384
25,0.36612115022252406,0.3557803109838098,0.3026093498837794
26,0.36612115022252406,0.3587900079304794,0.3308861244988762
27,0.36612115022252406,0.357537194783778,0.30799380319777875
28,0.36612115022252406,0.3581440021162926,0.3309481685185233
29,0.36624952613017575,0.36094181783155255,0.33950415177196486
30,0.3663449459848281,0.35931383569426417,0.2896515067126958
31,0.3664621164235467,0.35965640811433885,0.31866478888618854
32,0.3664621164235467,0.36098584502992176,0.3442970836046127
33,0.3664621164235467,0.3614775368351822,0.34621048784336955
34,0.3664621164235467,0.36309754262712646,0.34790675157833384
35,0.3664621164235467,0.3642656488428935,0.3542601777055897
36,0.3664621164235467,0.36336183073773115,0.34584840371138315
37,0.3664861622187449,0.3622560313653881,0.3369577653507854
38,0.3664861622187449,0.3632118483907006,0.3377970634653361
