generation,best_fitness,mean_fitness,worst_fitness
0,1.0019214529279425,0.9999728409846614,0.998919320289518
1,1.0019214529279425,1.0003600212502464,0.9989619599137994
2,1.0027675109351097,1.000704951264548,0.999188655405809
3,1.0027675109351097,1.0007335260347316,0.9990443128442067
4,1.0027675109351097,1.0004777208597457,0.9990462428481642
5,1.0027675109351097,1.0006929971390957,0.9993859563304704
6,1.0028079033732618,1.0011139622494043,0.9995873560966192
7,1.0028079033732618,1.0014403188538898,0.9996692408571566
8,1.0030728076234618,1.0019023840501509,1.0000450326856412
9,1.0030728076234618,1.0019664845954703,0.9999710614178464
10,1.0031191964954735,1.0021034146209948,1.0007183932893435
11,1.0031191964954735,1.0022007116699299,1.0006054128029587
12,1.0040402361170724,1.0022639831121343,1.0008855391586828
13,1.0040402361170724,1.0023899621182524,0.999892300512256
14,1.0041034907572979,1.0023872875628967,1.0001662467239234
15,1.0043177621778336,1.002684987359673,1.000812175436104
16,1.0043177621778336,1.0029471248741029,1.001544153942181
17,1.0045145636219175,1.0035066890009494,1.0011197189307803
18,1.0047084620052926,1.0038064297468658,1.002469013276367
19,1.0050451374472158,1.0039575080027963,1.0026269179548786
20,1.0050451374472158,1.0040117822769297,1.0026846127318003
21,1.0060025242605728,1.0041610801858791,1.0027862700198602
22,1.0060025242605728,1.0043795148817687,1.0017276332366984
23,1.0060025242605728,1.00457003091653,1.0024174315320553
24,1.006741690861423,1.0050859732051867,1.002501002750826
25,1.00718824368471,1.0055586178606628,1.004111342280652
26,1.007525573201816,1.006011285591417,1.0036045114378083
27,1.007525573201816,1.0061452281660757,1.0037999587910211
28,1.007784684933963,1.006182744086805,1.0044645101538183
29,1.0083642827476997,1.0065404609484305,1.003800409964223
30,1.0083642827476997,1.006759762779022,1.003957566420147
31,1.0083642827476997,1.0067387688556593,1.0034819134161679
32,1.0087958733522533,1.0068531945799768,1.0052314764968826
33,1.0087958733522533,1.00693034200178,1.003057422238514
34,1.0089185230575373,1.007161820394249,1.0051994558221333
35,1.0090639994479476,1.0073994156987143,1.0056839386545766
36,1.0093549843042435,1.0072212156778557,1.0007332023307316
37,1.0093549843042435,1.0073147428041365,1.0039206731238601
38,1.0093549843042435,1.0074890755468127,1.003979546703426
39,1.009663714932832,1.0076305591026844,1.0036108081865214
40,1.0098278233951214,1.007329620712451,1.000776322737226
41,1.0098278233951214,1.0073421138315308,1.0025021151955222
42,1.009997632691245,1.0076066427442905,1.002675671226379
43,1.009997632691245,1.0083543079436987,1.0042472791417052
44,1.0102944598829176,1.0088281987194867,1.006280491140874
45,1.0110915161092975,1.0094379663325452,1.008099710689757
46,1.0110915161092975,1.0095453103342706,1.007447594847657
47,1.0116697230698786,1.009534188195113,1.007321961509307
48,1.0120413892592623,1.0095928512629817,1.0054126373926617
49,1.0127773788036092,1.009929554988942,1.0069448159742518
50,1.0127773788036092,1.0101855051636144,1.0064409282797766
51,1.0132271239791608,1.0104846906906173,1.006949086782435
52,1.0132271239791608,1.010849624179128,1.0069023843446994
53,1.0132271239791608,1.0108567698850834,1.0046605540460123
54,1.0136076655231885,1.0115061743131968,1.0068316487204565
55,1.0136076655231885,1.0118167010962442,1.0087732317170317
56,1.0136076655231885,1.011863934323882,1.0071015931828882
57,1.0146156339847032,1.0118023708705468,1.0070999548813298
58,1.0146156339847032,1.0119952961786547,1.0056036607713008
59,1.0146156339847032,1.0117372324528724,1.009106334747464
60,1.0148272407072134,1.0120727731040804,1.0090048268762764
61,1.0148272407072134,1.012027706071355,1.0080725399911628
62,1.0148272407072134,1.011930051681778,1.008508139732446
63,1.0148272407072134,1.0123095631413959,1.0089698450953077
