generation,best_fitness,mean_fitness,worst_fitness
0,1.0019962864277123,1.0001063554204865,0.9985867801328273
1,1.0019962864277123,1.0000931196615277,0.9986317504297904
2,1.0022911724162205,1.0003784385155077,0.9990176239450335
3,1.0024484531055995,1.0006956520500643,0.9992593677908536
4,1.0025483924627618,1.0011293411292372,0.9994560234742852
5,1.0029069997373126,1.0012093450459143,0.9994652509898779
6,1.0031328215987703,1.0012239532785587,0.9992445356947762
7,1.0031328215987703,1.001265029589036,0.9989053792387967
8,1.0031328215987703,1.0014669021849754,0.9994124129666897
9,1.0031566807069465,1.0015659735868836,0.9996838555568571
10,1.0034047373293573,1.0017519353042614,0.9998527745380287
11,1.0035134560891987,1.0020595301928175,1.0000313731712787
12,1.0040439105564722,1.0024241381614556,1.00021220090417
13,1.0043458616263379,1.0026989315416674,1.000884670322015
14,1.0047967004873866,1.002866418113929,1.0005169934881413
15,1.0056752976513876,1.003367944706745,1.001478587823076
16,1.0056752976513876,1.0035615300362302,1.0019284473917178
17,1.0060739695486582,1.003932976118446,1.0022191017994877
18,1.006655658125453,1.0040475278181829,1.0015528902131587
19,1.0070287193852616,1.004177172888033,0.9995248103692674
20,1.0072256668814041,1.00451901783478,1.0012849369086976
21,1.0072534679770841,1.0049239480977152,1.000654123290615
22,1.0076162387232963,1.0050174063705688,1.0023850015125966
23,1.0076162387232963,1.0054143330033276,1.0011544244137363
24,1.0076162387232963,1.005286092472652,0.999485210418116
25,1.0079528828203521,1.0055418075922338,1.002810883115441
26,1.0082441314086803,1.0058726847892756,1.0021446806645562
27,1.0082441314086803,1.0064336356974437,1.003623188682034
28,1.0082441314086803,1.0065376247371514,1.0021019857454276
29,1.008549688489527,1.006767800021564,1.003522209974962
30,1.008549688489527,1.0070714199149655,1.0049314302356127
31,1.0090603993635616,1.0072379303858454,1.0052705217258957
32,1.0090603993635616,1.007575888041782,1.0054015339555653
33,1.0091945702138743,1.0074594727182178,1.0031787047181453
34,1.0091945702138743,1.0076981915592753,1.0033033884281728
35,1.0091945702138743,1.007810936111819,1.0054655224236904
36,1.0093936371907108,1.008246823597428,1.0060127260833993
37,1.0099712457418883,1.008328374149926,1.00690152813596
38,1.010458118119892,1.0084376348646449,1.006473179221854
39,1.0114798089911141,1.0084353085272015,1.0055388914686219
40,1.0114798089911141,1.0086559799539576,1.0056267350568808
41,1.0114798089911141,1.0089955068491827,1.0048812006182342
42,1.0120216654166465,1.0092017383341798,1.005136281647422
43,1.0120216654166465,1.009070753803313,1.0051804811475555
44,1.0123588691651304,1.0091928624735456,1.0050599176189852
45,1.0123588691651304,1.009611617633816,1.007950425967346
46,1.0134726938981582,1.010073735700567,1.0051009860042
47,1.013501284624343,1.0103742336020516,1.0072981967014603
48,1.013501284624343,1.010704908675035,1.006752842595728
49,1.013501284624343,1.0106760596803073,1.0065911939892924
50,1.013501284624343,1.0111226847223724,1.0084114137109914
51,1.013501284624343,1.0115297979783209,1.0067403883601451
52,1.0139927377281432,1.0116559467168105,1.0079105194050717
53,1.0142512055494945,1.012538948892948,1.0096178056330847
54,1.0146904451073846,1.0127352117816648,1.0099331734133599
55,1.0147991890091728,1.013005105018584,1.0108307019950526
